Currency,Date,Today_Closing_Price,NextDay_Closing_Price,Opening_Price,24h_High,24h_Low
BTC,07/12/2019,7511.880583,7532.123513,7392.910937,7583.387456,7304.070441
BTC,08/12/2019,7532.123513,7550.2392,7511.884605,7619.666018,7475.015594
BTC,09/12/2019,7550.2392,7333.096043,7532.123513,7573.156018,7387.154016
BTC,10/12/2019,7333.096043,7239.762575,7550.238815,7652.742606,7285.227768
BTC,11/12/2019,7239.762575,7198.066677,7333.095889,7394.504676,7161.527291
BTC,12/12/2019,7198.066677,7190.272369,7240.078227,7269.474391,7131.644054
BTC,13/12/2019,7190.272369,7238.874323,7203.956606,7282.336143,7081.880221
BTC,14/12/2019,7238.874323,7087.024985,7188.071895,7297.588894,7183.201754
BTC,15/12/2019,7087.024985,7112.731476,7238.993089,7271.571184,7007.426923
BTC,16/12/2019,7112.731476,6883.496394,7087.024958,7198.32384,7007.558814
BTC,17/12/2019,6883.496394,6584.028843,7112.504977,7139.580243,6828.479448
BTC,18/12/2019,6584.028843,7424.0154,6884.661554,6933.741179,6565.009645
BTC,19/12/2019,7424.0154,7147.568324,6584.030424,7424.06403,6427.959386
BTC,20/12/2019,7147.568324,7139.933371,7285.122044,7367.158856,7043.162249
BTC,21/12/2019,7139.933371,7286.335081,7147.569001,7177.392151,7076.11104
BTC,22/12/2019,7286.335081,7236.986205,7155.213175,7328.930813,7122.024233
BTC,23/12/2019,7236.986205,7166.172379,7286.33631,7356.640519,7083.734726
BTC,24/12/2019,7166.172379,7235.62665,7236.986086,7498.797304,7127.936255
BTC,25/12/2019,7235.62665,7212.809395,7166.173045,7292.006736,7045.122915
BTC,26/12/2019,7212.809395,7183.706536,7235.623582,7277.804111,7120.21395
BTC,27/12/2019,7183.706536,7227.293712,7212.808361,7427.47228,7105.723864
BTC,28/12/2019,7227.293712,7311.560644,7183.706083,7251.381246,7065.278308
BTC,29/12/2019,7311.560644,7385.464848,7227.294388,7348.789794,7217.079597
BTC,30/12/2019,7385.464848,7251.276794,7315.151548,7520.637034,7272.593791
BTC,31/12/2019,7251.276794,7179.957819,7379.157881,7396.603322,7202.130766
BTC,01/01/2020,7179.957819,7174.744012,7251.277888,7298.892042,7119.626946
BTC,02/01/2020,7174.744012,6955.48758,7179.957689,7237.014866,7152.992402
BTC,03/01/2020,6955.48758,7291.219505,7174.712357,7190.188749,6914.857474
BTC,04/01/2020,7291.219505,7337.63667,6955.48758,7390.041835,6852.093401
BTC,05/01/2020,7337.63667,7347.433264,7291.217504,7390.762935,7263.178696
BTC,06/01/2020,7347.433264,7713.860754,7337.421391,7487.333871,7316.76337
BTC,07/01/2020,7713.860754,8039.603701,7351.57889,7749.648613,7339.702523
BTC,08/01/2020,8039.603701,8067.606369,7714.908484,8192.158877,7708.885351
BTC,09/01/2020,8067.606369,7808.701364,8046.802943,8463.183418,7871.035499
BTC,10/01/2020,7808.701364,8087.452885,8046.111529,8046.283882,7755.401227
BTC,11/01/2020,8087.452885,8078.993532,7808.703733,8136.499126,7670.457792
BTC,12/01/2020,8078.993532,8149.313717,8195.475999,8278.66058,8008.905117
BTC,13/01/2020,8149.313717,8116.961008,8080.229614,8188.385802,7959.533522
BTC,14/01/2020,8116.961008,8735.142439,8150.807336,8191.187715,8035.31553
BTC,15/01/2020,8735.142439,8843.675732,8110.511235,8848.921995,8108.954039
BTC,16/01/2020,8843.675732,8711.637578,8735.148417,8897.643793,8558.744377
BTC,17/01/2020,8711.637578,8925.299028,8825.385428,8855.530135,8587.518351
BTC,18/01/2020,8925.299028,8939.8643,8711.637311,9009.5337,8665.011538
BTC,19/01/2020,8939.8643,8638.18144,8925.303486,8971.890632,8803.094435
BTC,20/01/2020,8638.18144,8652.683763,8939.879994,9181.972791,8455.129028
BTC,21/01/2020,8652.683763,8708.786013,8638.182713,8739.353819,8502.570319
BTC,22/01/2020,8708.786013,8635.074357,8652.682469,8783.7501,8486.340457
BTC,23/01/2020,8635.074357,8384.088777,8708.835222,8797.773614,8575.103286
BTC,24/01/2020,8384.088777,8451.232296,8635.074108,8665.272406,8277.809127
BTC,25/01/2020,8451.232296,8347.567505,8381.599774,8512.454207,8220.867389
BTC,26/01/2020,8347.567505,8562.30747,8451.232129,8458.283993,8256.043067
BTC,27/01/2020,8562.30747,8881.962391,8347.569951,8597.904143,8282.358307
BTC,28/01/2020,8881.962391,9131.114988,8562.307388,8982.03544,8554.125634
BTC,29/01/2020,9131.114988,9320.978406,8877.733617,9176.388648,8874.284819
BTC,30/01/2020,9320.978406,9545.077957,9131.114653,9432.677487,9104.824063
BTC,31/01/2020,9545.077957,9388.880752,9288.522646,9633.251035,9185.18134
BTC,01/02/2020,9388.880752,9363.193383,9548.545376,9558.432613,9198.659041
BTC,02/02/2020,9363.193383,9385.260386,9388.87907,9451.06458,9284.410559
BTC,03/02/2020,9385.260386,9269.707035,9375.226831,9465.487907,9150.534573
BTC,04/02/2020,9269.707035,9177.894637,9385.259769,9603.105582,9222.946494
BTC,05/02/2020,9177.894637,9625.456637,9286.207776,9349.247058,9072.588214
BTC,06/02/2020,9625.456637,9681.377411,9177.895794,9745.171377,9147.652281
BTC,07/02/2020,9681.377411,9795.344066,9600.403585,9856.447773,9527.151669
BTC,08/02/2020,9795.344066,9927.778256,9681.3777,9872.616069,9653.132962
BTC,09/02/2020,9927.778256,10132.7065,9795.343586,9939.671501,9660.309157
BTC,10/02/2020,10132.7065,9838.900016,9900.684635,10175.90701,9888.154765
BTC,11/02/2020,9838.900016,10236.63515,10132.70648,10197.19928,9752.195757
BTC,12/02/2020,10236.63515,10364.92629,9851.644254,10351.45593,9711.360915
BTC,13/02/2020,10364.92629,10218.09974,10236.79326,10489.77986,10218.52286
BTC,14/02/2020,10218.09974,10367.528,10364.23238,10516.91793,10097.76169
BTC,15/02/2020,10367.528,9926.353691,10234.4677,10598.03016,10108.15916
BTC,16/02/2020,9926.353691,9876.234963,10367.52748,10397.53648,9810.928072
BTC,17/02/2020,9876.234963,9636.624095,9926.353455,10052.35462,9642.465032
BTC,18/02/2020,9636.624095,10189.99598,9933.901933,9966.095384,9468.292698
BTC,19/02/2020,10189.99598,9701.037191,9636.624345,10272.79482,9615.263421
BTC,20/02/2020,9701.037191,9631.484946,10190.00776,10290.30426,9365.7803
BTC,21/02/2020,9631.484946,9670.858654,9608.93197,9704.692625,9410.921416
BTC,22/02/2020,9670.858654,9689.086743,9631.482559,9770.340692,9579.237409
BTC,23/02/2020,9689.086743,9919.551448,9696.533064,9724.336392,9575.054489
BTC,24/02/2020,9919.551448,9640.469505,9689.085992,10008.54047,9666.519497
BTC,25/02/2020,9640.469505,9392.869629,9921.048562,10008.37849,9480.185942
BTC,26/02/2020,9392.869629,8787.978363,9640.468562,9679.59509,9251.115834
BTC,27/02/2020,8787.978363,8784.995352,9392.868579,9393.864137,8626.935746
BTC,28/02/2020,8784.995352,8778.470511,8790.336853,8977.585565,8530.496379
BTC,29/02/2020,8778.470511,8639.591417,8818.102269,8904.126218,8459.695261
BTC,01/03/2020,8639.591417,8548.948322,8778.467316,8806.844965,8591.29254
BTC,02/03/2020,8548.948322,8923.044398,8639.592081,8747.725718,8412.723329
BTC,03/03/2020,8923.044398,8791.112058,8549.045999,8977.333203,8491.456295
BTC,04/03/2020,8791.112058,8756.961062,8916.73989,8919.263748,8652.809024
BTC,05/03/2020,8756.961062,9078.578777,8791.112073,8852.25666,8682.684594
BTC,06/03/2020,9078.578777,9126.636822,8756.962116,9172.138258,8745.992956
BTC,07/03/2020,9126.636822,8925.213488,9073.160134,9191.15034,9004.944712
BTC,08/03/2020,8925.213488,8166.313894,9126.888318,9204.672359,8858.647557
BTC,09/03/2020,8166.313894,7875.750875,8925.217518,8925.383039,8163.682472
BTC,10/03/2020,7875.750875,7959.228274,8166.313268,8256.125507,7625.189619
BTC,11/03/2020,7959.228274,7955.306284,7939.252823,8159.157919,7745.152079
BTC,12/03/2020,7955.306284,5800.208905,7959.233654,7984.602488,7591.897235
BTC,13/03/2020,5800.208905,5672.681201,7954.440008,7977.84368,5568.01669
BTC,14/03/2020,5672.681201,5304.149952,5803.794314,6013.252892,3867.091312
BTC,15/03/2020,5304.149952,5355.187374,5672.651113,5809.640296,5214.774302
BTC,16/03/2020,5355.187374,4944.702336,5304.149075,6115.834478,5076.862093
BTC,17/03/2020,4944.702336,5465.582594,5359.581995,5439.466703,4452.260545
BTC,18/03/2020,5465.582594,5363.822853,4944.692509,5558.129295,4921.203145
BTC,19/03/2020,5363.822853,6301.063404,5465.555261,5466.942335,5043.075092
BTC,20/03/2020,6301.063404,6185.279839,5363.81623,6428.780443,5274.927112
BTC,21/03/2020,6185.279839,6187.05375,6301.120291,6942.935268,5680.103282
BTC,22/03/2020,6187.05375,5884.340133,6176.205754,6470.354767,5883.754157
BTC,23/03/2020,5884.340133,6455.454688,6187.042146,6431.873162,5802.553402
BTC,24/03/2020,6455.454688,6784.318011,5829.352511,6620.858253,5694.198299
