Currency,Date,Today_Closing_Price,NextDay_Closing_Price,Opening_Price,24h_High,24h_Low
BCH,16/07/2019,320.0246929,279.0341443,308.8934172,326.0641438,254.9737515
BCH,17/07/2019,279.0341443,294.2223595,320.0246811,322.9841083,264.8964227
BCH,18/07/2019,294.2223595,313.2824015,279.052588,308.5134568,273.1955709
BCH,19/07/2019,313.2824015,305.2767266,292.3851842,323.1990002,284.191341
BCH,20/07/2019,305.2767266,336.1060697,313.2791417,318.974203,295.6737576
BCH,21/07/2019,336.1060697,319.8444117,308.3672352,343.719971,305.5317646
BCH,22/07/2019,319.8444117,309.1296082,336.1028637,336.5872447,311.2206655
BCH,23/07/2019,309.1296082,302.8539127,319.844437,324.8314046,299.9134858
BCH,24/07/2019,302.8539127,300.1786773,309.1265344,314.9056772,291.3391402
BCH,25/07/2019,300.1786773,300.4750292,297.5052014,308.0009458,282.5811299
BCH,26/07/2019,300.4750292,317.2143372,300.1786768,312.9899713,294.5710939
BCH,27/07/2019,317.2143372,304.4697001,300.5705999,324.9655951,294.5773951
BCH,28/07/2019,304.4697001,305.5907352,317.0000714,326.2014075,298.136794
BCH,29/07/2019,305.5907352,306.2124635,305.4863288,310.2966227,289.4628201
BCH,30/07/2019,306.2124635,319.3045183,311.3654602,315.0529938,301.702786
BCH,31/07/2019,319.3045183,326.4541494,306.2087697,324.9529843,302.6070526
BCH,01/08/2019,326.4541494,329.9055174,319.3045183,337.6673393,318.0868232
BCH,02/08/2019,329.9055174,326.8845256,326.4541291,331.6540288,318.9259243
BCH,03/08/2019,326.8845256,335.8624353,329.9055434,335.0549948,320.492147
BCH,04/08/2019,335.8624353,336.5033631,326.8845256,349.0718049,326.3123663
BCH,05/08/2019,336.5033631,349.3171372,335.8624289,339.832304,329.5549954
BCH,06/08/2019,349.3171372,332.6361749,336.5012776,356.5222996,335.8339042
BCH,07/08/2019,332.6361749,339.8333854,349.4261621,355.1485898,329.4973357
BCH,08/08/2019,339.8333854,333.6913356,332.6323156,346.242939,330.0777379
BCH,09/08/2019,333.6913356,313.3667885,339.8214741,340.4697253,325.0705379
BCH,10/08/2019,313.3667885,317.459684,333.6526452,334.9757096,308.1099216
BCH,11/08/2019,317.459684,338.1769856,313.3667893,323.9852842,302.5214826
BCH,12/08/2019,338.1769856,330.7004443,315.4019275,344.2781429,313.049735
BCH,13/08/2019,330.7004443,346.5722502,338.1769856,339.3964331,327.4409623
BCH,14/08/2019,346.5722502,314.8771694,330.7686414,350.6667876,327.5105151
BCH,15/08/2019,314.8771694,318.6617169,347.0436176,358.5638613,305.0027769
BCH,16/08/2019,318.6617169,312.6695653,314.8804188,323.1229525,293.3759161
